-0.02555006	-0.028046384	-0.042206496	0.026150085	0.040553194	-0.025224857	0.13008416	0.015296457	0.021727098	-0.024947017	0.011186058	-0.09448935	0.0019330556	-0.049581937	0.032804955	-0.019689523
0.084728725	-0.05171997	0.0025559745	0.021648487	0.00045419674	-0.039611943	0.112427704	0.012395575	-0.026767565	0.019330535	0.06408251	-0.06398965	-0.00097120705	-0.03517201	-0.03013722	-0.024970042
0.054719843	-0.02871746	-0.060327884	0.114227876	-0.035796776	-0.027587103	0.1188393	0.0015347694	0.0088052945	-0.03602686	0.09991372	0.015695764	-0.029912692	-0.052045405	-0.013817062	-0.06447299
-0.024117872	-0.056029674	0.028901998	0.036867592	0.020496735	-0.03766892	0.06250413	0.09254344	-0.047718402	-0.029426213	0.07108761	-0.035645157	-0.031132009	-0.07784204	-0.026980901	-0.053981498
-0.014827927	-0.044891547	-0.015687075	0.01188907	0.02214985	-0.032026887	0.18393342	-0.011234346	-0.02705762	-0.06164687	0.0518275	0.015780164	0.0104855355	-0.04091846	-0.029513238	-0.048157975
0.03896625	-0.005213793	-0.0038376127	0.0065247617	-0.0029007113	0.019199722	0.071781784	0.060006984	0.014270253	0.0007455092	0.05522031	-0.014907047	0.025493164	-0.016697012	-0.03299504	-0.001962269
0.11566784	-0.107659236	-0.01769525	0.053653616	0.018918464	-0.004484004	0.07730979	0.034683723	-0.002248495	-0.03362206	0.102857105	-0.03526855	0.035881653	-0.058828782	-0.034861643	-0.058512785
0.07688745	-0.007106436	0.015626397	0.024282316	-0.008208248	0.028335454	0.09687235	0.034797247	-0.001577266	-0.037165962	-0.008261919	-0.044511262	0.014482098	-0.023722572	-0.026911102	0.015190377
0.005160853	-0.03403729	-0.023944296	0.017598115	0.06443234	-0.03135158	-0.015728394	-0.004169378	0.025087371	0.0013641716	0.103962585	-0.050778594	-0.0050972686	-0.012842267	-0.018990697	-0.051236797
0.043970164	-0.046608347	-0.07461211	0.10532342	0.028832842	-0.014285601	0.018105296	0.068993285	0.037838217	-0.033295747	0.05469602	-0.04139254	-0.020649157	0.005849581	0.08446961	-0.04824964
0.019297684	-0.056529578	-0.089274615	-0.00033765368	-0.026065173	0.017936077	0.021808444	0.012667472	-0.0074902717	0.014785528	0.04139058	-0.08468341	0.0065394402	0.018189598	0.06661889	-0.08573451
0.021292247	-0.14025772	0.011895631	-0.044333704	0.017416364	0.052207902	0.039450467	0.023536358	-0.014106137	-0.062080353	0.08855161	-0.06196847	0.004001321	0.040674906	0.016201772	-0.06312704
0.03166839	-0.0048401784	0.089751445	0.008316451	0.035844162	-0.038546033	0.07751734	0.0096220765	-0.005352441	0.059501357	0.026232548	0.03158603	-0.076513015	-0.08742436	-0.021702455	0.03093512
0.11110641	0.005325709	0.082335405	-0.06839499	0.03153301	0.0642955	-0.0145699065	-0.10954342	0.003137454	-0.067653894	0.049297858	-0.024654252	-0.05951108	-0.054267645	0.004577057	-0.10351183
0.0929007	-0.067780085	-0.07577394	0.011269089	-0.032519393	-0.045085434	0.09268463	-0.006042657	0.009412742	0.06415401	0.024690714	-0.0073651234	0.067764446	-0.03632403	-0.020791857	-0.022842634
0.024182795	-0.051783446	-0.01740644	0.011181213	0.019776503	-0.002792735	0.058355633	-0.068488725	-0.07026823	0.02555488	-0.001119057	-0.071284294	-0.028892443	-0.023537042	-0.06632065	-0.08934548
0.036447275	-0.009483887	0.029888794	0.018593354	0.027465135	-0.07322661	0.12960835	0.049750816	-0.037277862	0.026677996	0.025851062	-0.114086896	-0.0135481125	-0.088663764	0.053435747	-0.079961225
-0.010966101	-0.036923897	0.07570803	0.00011387614	-0.04412034	-0.014132678	0.0036606088	-0.018091246	0.0049418407	-0.0019381552	0.016814133	-0.056487303	-0.07303697	-0.050728813	-0.012092709	-0.009941575
-0.077203274	-0.06448018	0.023350535	0.024923312	0.032330334	0.017728098	-0.04667349	0.12858443	0.072000735	-0.008654481	0.14465956	-0.06376696	-0.0063918545	-0.0028035825	0.025236806	-0.021075977
0.017762449	-0.06244118	0.09417892	0.0771112	-0.061251167	0.016986396	0.018685326	-0.0012339334	-0.0182779	0.0073431204	0.03922506	-0.05730524	-0.13161545	-0.005324865	0.064020395	-0.021972265
-0.040210374	0.10312965	0.012939714	0.037987296	0.10362477	-0.011585884	0.051767632	0.042031202	-0.0008403812	-0.021708436	0.1410727	-0.061293144	0.052306883	-0.030960731	0.033638164	-0.018719625
0.037693758	0.010778755	-0.034823835	-0.08553455	0.06362535	0.04639282	0.064287804	-0.016332641	0.119026914	-0.04147462	0.043885596	0.03815071	0.005790862	-0.04092796	-0.045146715	-0.14251572
-0.06992414	-0.06394933	-0.08696627	0.0807944	-0.04882819	-0.15940401	0.040042065	0.016987508	-0.028935494	-0.031229654	0.025016002	-0.001475575	0.015874831	-0.047551647	0.0944989	0.015816022
-0.008781776	0.074629955	0.04771949	-0.021526637	-0.10442921	-0.019773547	0.039442006	-0.02486471	0.017831981	-0.07325359	0.07590459	-0.008402535	-0.011182005	-0.06846505	0.01108491	0.06313923
-0.05531684	-0.046584677	-0.0018899346	0.06557093	-0.008896952	-0.07416024	0.059720688	0.04281609	0.032717053	-0.11702893	0.04604355	-0.06280585	-0.01323955	0.025533423	0.0012121196	-0.03044693
0.03954738	0.009076948	-0.05739086	-0.07964177	0.078542866	0.0018961207	0.07476342	0.14099452	-0.044829123	-0.04422568	0.0616684	-0.0926873	0.02326026	-0.014691911	-0.017306244	-0.07409233
0.02228785	0.07686477	-0.01694116	-2.132425e-05	-0.08674341	-0.08125011	0.09720167	0.116136596	0.029272582	-0.11616127	-0.058939353	-0.06258961	-0.06798613	-0.025940292	0.07046328	0.069534935
-0.02475059	-0.015346489	0.042511076	-0.042479333	0.009597003	0.025266139	0.057879455	0.038585093	0.0041904957	0.012134887	0.020986225	-0.029599631	0.08785079	-0.028640049	0.017755423	0.037246324
0.015644018	0.044974744	0.157775	-0.008424869	0.057444427	-0.022237469	0.042634126	0.06456751	-0.072666556	0.032733507	0.06668053	0.025130648	-0.07358411	-0.004121037	0.0035385936	-0.057672184
0.16533743	-0.049325354	-0.0028790561	0.05774874	0.1353845	-0.041943353	-0.029613104	0.004405524	-0.05121462	-0.061475046	0.06030549	-0.10718815	0.0013088977	-0.092397936	-0.08936361	-0.15734187
0.11351136	-0.044599026	0.032911304	-0.029076217	0.00082292	0.040554795	0.05977232	0.0352552	-0.005514747	-0.0052113063	0.02993965	-0.06337018	-0.057474013	-0.0090754265	-0.04328121	-0.07354646
0.08863909	0.09015136	0.042087104	-0.0134996055	0.029231688	-0.08895659	0.09374294	0.060072683	0.0038995924	0.063883364	0.041748744	0.044516247	0.105075575	-0.09802731	-0.013391922	-0.08107279
-0.08804504	0.0046481173	0.06805112	0.026635556	0.06272513	-0.006911391	-0.101875745	-0.1408532	0.00014178554	-0.08251939	-0.035298035	0.024141459	-0.018839138	-0.047199838	-0.033297513	-0.079873025
0.041507103	0.021421252	0.11003064	0.030845026	0.018525839	-0.012249667	0.01743928	-0.022005271	-0.02122964	-0.042649575	0.008660036	-0.047564168	-0.080730736	0.0008763952	-0.021320095	-0.01046556
-0.00975042	-0.08195954	0.0042540035	0.023248905	0.037064712	-0.070611045	0.022662323	0.026930457	-0.0016769115	-0.060811315	0.08909106	0.039575905	0.05265433	0.060707033	-0.011133104	-0.015072551
-0.015447369	-0.07072389	-0.005798403	0.04925567	-0.041094676	0.020598697	0.11058221	-0.03925871	-0.009203451	-0.04833191	-0.00038021864	0.004071005	0.052660357	0.06677941	-0.030920703	0.05206673
0.067087136	0.038153987	-0.037124272	0.07950416	0.045676384	-0.009736254	0.13718729	0.11945704	-0.05864417	-0.043903477	0.07713163	-0.016694538	-0.006676691	0.02933168	-0.011866388	-0.07272203
0.003187277	0.017577002	-0.015236902	-0.027244046	0.0342334	0.05358474	0.023430074	-0.034059808	-0.0056193643	0.04262361	-0.06636253	-0.007789694	-0.040180773	-0.04705317	0.06922112	-0.015056549
0.02293363	-0.119314015	-0.02004436	-0.018035349	0.10235763	-0.024587877	0.106476545	0.011616243	0.06337753	-0.043386713	-0.025720812	0.030037304	-0.040399548	0.022331826	0.0074046203	0.001944845
-0.055690266	-0.0017233208	-0.027270911	0.019741489	0.039331578	0.019054856	0.045813356	0.10954261	0.04238338	-0.05708587	-0.05975032	0.036355324	-0.024179714	0.014620713	0.05942158	-0.107212506
0.0555207	0.045223087	0.02956469	-0.061577797	0.022585662	-0.0033841354	0.14231674	0.11398099	0.025044983	0.013012148	0.048182737	-0.09499612	-0.029094476	-0.08434348	-0.115896866	-0.05966777
0.026277605	-0.022622464	-0.033564292	-0.015121569	0.023004944	0.057113416	0.048390627	-0.10276719	0.09368367	0.046746604	0.11537058	-0.019640025	-0.06852139	0.042755455	-0.04196725	0.047487743
0.026205236	0.014515993	0.039151736	0.05978731	0.0030276685	-0.045217153	0.032958783	0.06712176	-0.11670258	0.084222525	0.091359384	-0.016016992	-0.009182374	-0.0066206804	-0.011212378	-0.026076261
0.10880618	-0.16184843	0.057048604	-0.07308963	-0.011483926	0.019255714	0.149177	-0.056329302	0.045561023	-0.002619901	0.055011693	0.02375349	-0.07175979	-0.10569914	-0.07908747	-0.098182894
0.034659646	0.031390868	-0.00021087946	-0.02355196	0.13294365	0.06126941	-0.045584857	0.11586564	-0.049269892	-0.06807223	-0.026954819	-0.04472738	0.036903948	-0.031994753	0.007634024	-0.04646827
0.017415239	0.058191806	0.03206978	-0.012341067	-0.0010024762	-0.030524375	-0.024334082	0.043555763	-0.024880843	-0.07954165	0.12462342	-0.017237602	0.008621241	-0.0123684695	0.042004716	-0.08662526
0.0637062	-0.04361104	0.007858808	-0.03933291	-0.0038847842	0.019160585	0.028277034	-0.03245106	-0.00518811	0.067864545	-0.004407975	0.076226786	0.04193954	-0.033822943	-0.020116031	-0.046948094
0.098656505	0.016010273	-0.01382069	-0.03189675	0.0024758435	0.004129992	0.09586821	-0.033609964	-0.07761762	3.9944538e-05	0.0072817137	-0.067566626	0.02637721	0.011208629	-0.085191555	-0.085618004
-0.010811489	-0.0057762717	-0.09371365	0.036737073	0.012215674	-0.053766977	0.06576863	0.03634965	-0.11395721	0.034392696	-0.01562096	-0.081068754	-0.1109053	-0.010631585	0.04933151	0.016899163
0.03224853	-0.008312861	-0.1205513	0.051380124	0.007104383	-0.010325696	0.060514208	-0.011788285	-0.0033176898	0.059042845	0.083250016	0.024771908	-0.029474152	-0.029103013	0.14257401	0.0145203555
0.027040197	-0.07964841	-0.028396491	0.044953816	0.07481066	-0.07957722	0.0018314144	-0.017967604	-0.07399472	-0.026123216	-0.01303348	-0.02162685	-0.01034969	0.04481809	0.0034929023	-0.048503935
-0.01955214	-0.018646725	-0.047045782	0.0337001	-0.02871251	-0.1123003	0.07877633	-0.015150877	0.011406658	0.052740075	0.0029290724	-0.013949614	0.010695148	0.03612847	0.06787747	-0.052792702
-0.07766622	-0.21274123	-0.0126487985	0.100251175	0.1058486	-0.09904988	0.04483764	0.053478196	0.00905566	0.02647844	0.07849788	-0.10227141	-0.018479854	0.018376783	0.1628265	-0.046629343
